Data,Ano,Mes,Dia_semana,Mediana,Coef._Var.,Sem_acontecimentos,antes_copom,semana_copom,Hiato,semana_ata,semana_pos,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,1,2,3,4,5,6,7,8,9,10,11,12,IPC-S,cambio,Meirelles,Tombini,Goldfajn,Expectativa_ponderada,desvio_de_expectativa,BCPresidente,Semana_mes,Tipo_periodo,Mes_categ,Ano_categ,IBC-BR
10/15/2004,2004,10,5,6.17,10.21,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.17,2.8623,1,0,0,4.666666667,1.503333333,Henrique Meirelles,3,Semana antes do copom,Outubro,2004,108.67
10/22/2004,2004,10,5,6.26,9.26,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.17,2.8489,1,0,0,4.666666667,1.593333333,Henrique Meirelles,4,Semana do COPOM,Outubro,2004,108.67
10/29/2004,2004,10,5,6.24,8.27,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1,2.8565,1,0,0,4.666666667,1.573333333,Henrique Meirelles,5,Semana da Ata,Outubro,2004,108.67
11/5/2004,2004,11,5,6.21,8.2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.26,2.8186,1,0,0,4.583333333,1.626666667,Henrique Meirelles,1,Semana depois da Ata,Novembro,2004,109.62
11/12/2004,2004,11,5,6.22,9.91,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.31,2.7991,1,0,0,4.583333333,1.636666667,Henrique Meirelles,2,Semana antes do copom,Novembro,2004,109.62
11/19/2004,2004,11,5,6.22,10.04,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.33,2.7637,1,0,0,4.583333333,1.636666667,Henrique Meirelles,3,Semana do COPOM,Novembro,2004,109.62
11/26/2004,2004,11,5,6.25,9.02,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.31,2.7332,1,0,0,4.583333333,1.666666667,Henrique Meirelles,4,Semana da Ata,Novembro,2004,109.62
12/3/2004,2004,12,5,6.24,9.11,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.31,2.7095,1,0,0,4.5,1.74,Henrique Meirelles,1,Semana depois da Ata,Dezembro,2004,108.77
12/10/2004,2004,12,5,5.97,7.91,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.57,2.7867,1,0,0,4.5,1.47,Henrique Meirelles,2,Semana antes do copom,Dezembro,2004,108.77
12/17/2004,2004,12,5,5.99,7.95,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.61,2.7247,1,0,0,4.5,1.49,Henrique Meirelles,3,Semana do COPOM,Dezembro,2004,108.77
12/23/2004,2004,12,4,6.01,6.81,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.61,2.7067,1,0,0,4.5,1.51,Henrique Meirelles,4,Semana da Ata,Dezembro,2004,108.77
12/30/2004,2004,12,4,6.01,6.82,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.66,2.6544,1,0,0,4.5,1.51,Henrique Meirelles,5,Semana depois da Ata,Dezembro,2004,108.77
1/7/2005,2005,1,5,6.01,6.63,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.72,2.7032,1,0,0,4.5,1.51,Henrique Meirelles,1,Sem acontecimentos,Janeiro,2005,109.63
1/14/2005,2005,1,5,5.7,7.35,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.82,2.7074,1,0,0,4.5,1.2,Henrique Meirelles,2,Semana antes do copom,Janeiro,2005,109.63
1/21/2005,2005,1,5,5.7,7.48,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.81,2.6999,1,0,0,4.5,1.2,Henrique Meirelles,3,Semana do COPOM,Janeiro,2005,109.63
1/28/2005,2005,1,5,5.72,6.44,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.88,2.6587,1,0,0,4.5,1.22,Henrique Meirelles,4,Semana da Ata,Janeiro,2005,109.63
2/4/2005,2005,2,5,5.75,6.67,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.88,2.603,1,0,0,4.5,1.25,Henrique Meirelles,1,Semana depois da Ata,Fevereiro,2005,110.13
2/11/2005,2005,2,5,5.74,6.65,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9,2.6173,1,0,0,4.5,1.24,Henrique Meirelles,2,Semana antes do copom,Fevereiro,2005,110.13
2/18/2005,2005,2,5,5.55,8.31,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.59,2.5621,1,0,0,4.5,1.05,Henrique Meirelles,3,Semana do COPOM,Fevereiro,2005,110.13
2/25/2005,2005,2,5,5.52,7.55,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.53,2.632,1,0,0,4.5,1.02,Henrique Meirelles,4,Semana da Ata,Fevereiro,2005,110.13
3/4/2005,2005,3,5,5.59,6.85,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.42,2.6615,1,0,0,4.5,1.09,Henrique Meirelles,1,Semana depois da Ata,Março,2005,110.31
3/11/2005,2005,3,5,5.48,6.73,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6,2.7021,1,0,0,4.5,0.98,Henrique Meirelles,2,Semana antes do copom,Março,2005,110.31
3/18/2005,2005,3,5,5.54,6.9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.64,2.7163,1,0,0,4.5,1.04,Henrique Meirelles,3,Semana do COPOM,Março,2005,110.31
3/24/2005,2005,3,4,5.59,7.63,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.68,2.7303,1,0,0,4.5,1.09,Henrique Meirelles,4,Semana da Ata,Março,2005,110.31
4/1/2005,2005,4,5,5.57,7.98,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7,2.655,1,0,0,4.5,1.07,Henrique Meirelles,1,Semana depois da Ata,Abril,2005,110.98
4/8/2005,2005,4,5,5.48,8.58,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.86,2.5942,1,0,0,4.5,0.98,Henrique Meirelles,2,Sem acontecimentos,Abril,2005,110.98
4/15/2005,2005,4,5,5.58,7.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9,2.5971,1,0,0,4.5,1.08,Henrique Meirelles,3,Semana antes do copom,Abril,2005,110.98
4/22/2005,2005,4,5,5.66,7.81,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9,2.5392,1,0,0,4.5,1.16,Henrique Meirelles,4,Semana do COPOM,Abril,2005,110.98
4/29/2005,2005,4,5,5.85,7.15,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.84,2.5313,1,0,0,4.5,1.35,Henrique Meirelles,5,Semana da Ata,Abril,2005,110.98
5/6/2005,2005,5,5,5.85,6.73,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.88,2.4594,1,0,0,4.5,1.35,Henrique Meirelles,1,Semana depois da Ata,Maio,2005,110.99
5/13/2005,2005,5,5,5.46,6.84,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.03,2.4715,1,0,0,4.5,0.96,Henrique Meirelles,2,Semana antes do copom,Maio,2005,110.99
5/20/2005,2005,5,5,5.46,7.81,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.03,2.4493,1,0,0,4.5,0.96,Henrique Meirelles,3,Semana do COPOM,Maio,2005,110.99
5/27/2005,2005,5,5,5.38,7.18,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.99,2.3934,1,0,0,4.5,0.88,Henrique Meirelles,4,Semana da Ata,Maio,2005,110.99
6/3/2005,2005,6,5,5.38,6.93,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.79,2.4029,1,0,0,4.5,0.88,Henrique Meirelles,1,Semana depois da Ata,Junho,2005,110.75
6/10/2005,2005,6,5,5.11,7.36,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.61,2.4751,1,0,0,4.5,0.61,Henrique Meirelles,2,Semana antes do copom,Junho,2005,110.75
6/17/2005,2005,6,5,5.07,7.13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.24,2.3873,1,0,0,4.5,0.57,Henrique Meirelles,3,Semana do COPOM,Junho,2005,110.75
6/24/2005,2005,6,5,4.96,8.35,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.04,2.3877,1,0,0,4.5,0.46,Henrique Meirelles,4,Semana da Ata,Junho,2005,110.75
7/1/2005,2005,7,5,4.85,8.17,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.05,2.3459,1,0,0,4.5,0.35,Henrique Meirelles,1,Semana depois da Ata,Julho,2005,110.64
7/8/2005,2005,7,5,5,8.45,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.06,2.3683,1,0,0,4.5,0.5,Henrique Meirelles,2,Sem acontecimentos,Julho,2005,110.64
7/15/2005,2005,7,5,4.97,8.33,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.14,2.3427,1,0,0,4.5,0.47,Henrique Meirelles,3,Semana antes do copom,Julho,2005,110.64
7/22/2005,2005,7,5,4.9,8.89,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.12,2.3761,1,0,0,4.5,0.4,Henrique Meirelles,4,Semana do COPOM,Julho,2005,110.64
7/29/2005,2005,7,5,4.9,8.81,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.12,2.3905,1,0,0,4.5,0.4,Henrique Meirelles,5,Semana da Ata,Julho,2005,110.64
8/5/2005,2005,8,5,4.8,8.16,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.13,2.2986,1,0,0,4.5,0.3,Henrique Meirelles,1,Semana depois da Ata,Agosto,2005,111.27
8/12/2005,2005,8,5,4.9,8.83,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.06,2.3758,1,0,0,4.5,0.4,Henrique Meirelles,2,Semana antes do copom,Agosto,2005,111.27
8/19/2005,2005,8,5,4.8,9.04,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.2,2.4316,1,0,0,4.5,0.3,Henrique Meirelles,3,Semana do COPOM,Agosto,2005,111.27
8/26/2005,2005,8,5,4.75,10.67,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.33,2.4129,1,0,0,4.5,0.25,Henrique Meirelles,4,Semana da Ata,Agosto,2005,111.27
9/2/2005,2005,9,5,4.68,10.95,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.44,2.3429,1,0,0,4.5,0.18,Henrique Meirelles,1,Semana depois da Ata,Setembro,2005,110.88
9/9/2005,2005,9,5,4.8,10.43,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.32,2.3175,1,0,0,4.5,0.3,Henrique Meirelles,2,Semana antes do copom,Setembro,2005,110.88
9/16/2005,2005,9,5,4.76,9.94,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.2,2.2937,1,0,0,4.5,0.26,Henrique Meirelles,3,Semana do COPOM,Setembro,2005,110.88
9/23/2005,2005,9,5,4.73,9.14,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.08,2.2682,1,0,0,4.5,0.23,Henrique Meirelles,4,Semana da Ata,Setembro,2005,110.88
9/30/2005,2005,9,5,4.7,8.88,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.09,2.2222,1,0,0,4.5,0.2,Henrique Meirelles,5,Semana depois da Ata,Setembro,2005,110.88
10/7/2005,2005,10,5,4.7,9.34,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.39,2.263,1,0,0,4.5,0.2,Henrique Meirelles,1,Sem acontecimentos,Outubro,2005,111.04
10/14/2005,2005,10,5,4.73,9.37,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.39,2.2511,1,0,0,4.5,0.23,Henrique Meirelles,2,Semana antes do copom,Outubro,2005,111.04
10/21/2005,2005,10,5,4.79,8.94,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.47,2.2546,1,0,0,4.5,0.29,Henrique Meirelles,3,Semana do COPOM,Outubro,2005,111.04
10/28/2005,2005,10,5,4.79,8.18,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.48,2.2791,1,0,0,4.5,0.29,Henrique Meirelles,4,Semana da Ata,Outubro,2005,111.04
11/4/2005,2005,11,5,4.8,8.13,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.42,2.2231,1,0,0,4.5,0.3,Henrique Meirelles,1,Semana depois da Ata,Novembro,2005,111.79
11/11/2005,2005,11,5,4.63,6.67,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,2.1633,1,0,0,4.5,0.13,Henrique Meirelles,2,Sem acontecimentos,Novembro,2005,111.79
11/18/2005,2005,11,5,4.64,6.8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.49,2.2187,1,0,0,4.5,0.14,Henrique Meirelles,3,Semana antes do copom,Novembro,2005,111.79
11/25/2005,2005,11,5,4.64,7.03,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.55,2.2329,1,0,0,4.5,0.14,Henrique Meirelles,4,Semana do COPOM,Novembro,2005,111.79
12/2/2005,2005,12,5,4.68,6.83,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.57,2.2061,1,0,0,4.5,0.18,Henrique Meirelles,1,Semana da Ata,Dezembro,2005,112.33
12/9/2005,2005,12,5,4.54,6.49,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.66,2.2446,1,0,0,4.5,0.04,Henrique Meirelles,2,Antes e pós,Dezembro,2005,112.33
12/16/2005,2005,12,5,4.49,6.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.61,2.3356,1,0,0,4.5,-0.01,Henrique Meirelles,3,Semana do COPOM,Dezembro,2005,112.33
12/23/2005,2005,12,5,4.48,5.83,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.49,2.3327,1,0,0,4.5,-0.02,Henrique Meirelles,4,Semana da Ata,Dezembro,2005,112.33
12/30/2005,2005,12,5,4.48,5.74,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.49,2.3407,1,0,0,4.5,-0.02,Henrique Meirelles,5,Semana depois da Ata,Dezembro,2005,112.33
1/6/2006,2006,1,5,4.49,5.34,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.46,2.287,1,0,0,4.5,-0.01,Henrique Meirelles,1,Sem acontecimentos,Janeiro,2006,113.45
1/13/2006,2006,1,5,4.59,4.94,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.69,2.2747,1,0,0,4.5,0.09,Henrique Meirelles,2,Semana antes do copom,Janeiro,2006,113.45
1/20/2006,2006,1,5,4.63,5.23,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.76,2.2756,1,0,0,4.5,0.13,Henrique Meirelles,3,Semana do COPOM,Janeiro,2006,113.45
1/27/2006,2006,1,5,4.6,5.33,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.74,2.2152,1,0,0,4.5,0.1,Henrique Meirelles,4,Semana da Ata,Janeiro,2006,113.45
2/3/2006,2006,2,5,4.66,5.36,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.65,2.2202,1,0,0,4.5,0.16,Henrique Meirelles,1,Semana depois da Ata,Fevereiro,2006,113.6
2/10/2006,2006,2,5,4.5,6.05,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.45,2.1575,1,0,0,4.5,0,Henrique Meirelles,2,Sem acontecimentos,Fevereiro,2006,113.6
2/17/2006,2006,2,5,4.47,6.33,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.16,2.1186,1,0,0,4.5,-0.03,Henrique Meirelles,3,Sem acontecimentos,Fevereiro,2006,113.6
2/24/2006,2006,2,5,4.44,6.19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,2.1355,1,0,0,4.5,-0.06,Henrique Meirelles,4,Sem acontecimentos,Fevereiro,2006,113.6
3/3/2006,2006,3,5,4.41,6.22,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.01,2.1155,1,0,0,4.5,-0.09,Henrique Meirelles,1,Semana antes do copom,Março,2006,113.44
3/10/2006,2006,3,5,4.4,6.14,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.17,2.1447,1,0,0,4.5,-0.1,Henrique Meirelles,2,Semana do COPOM,Março,2006,113.44
3/17/2006,2006,3,5,4.4,5.33,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.27,2.1188,1,0,0,4.5,-0.1,Henrique Meirelles,3,Semana da Ata,Março,2006,113.44
3/24/2006,2006,3,5,4.39,5.29,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.24,2.1628,1,0,0,4.5,-0.11,Henrique Meirelles,4,Semana depois da Ata,Março,2006,113.44
3/31/2006,2006,3,5,4.34,5.25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.22,2.1724,1,0,0,4.5,-0.16,Henrique Meirelles,5,Sem acontecimentos,Março,2006,113.44
4/7/2006,2006,4,5,4.23,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3,2.1409,1,0,0,4.5,-0.27,Henrique Meirelles,1,Sem acontecimentos,Abril,2006,114.27
4/13/2006,2006,4,4,4.14,7.13,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3,2.1426,1,0,0,4.5,-0.36,Henrique Meirelles,2,Semana antes do copom,Abril,2006,114.27
4/20/2006,2006,4,4,4.17,7.09,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.23,2.1236,1,0,0,4.5,-0.33,Henrique Meirelles,3,Semana do COPOM,Abril,2006,114.27
4/28/2006,2006,4,5,4.05,7.7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.24,2.0892,1,0,0,4.5,-0.45,Henrique Meirelles,4,Semana da Ata,Abril,2006,114.27
5/5/2006,2006,5,5,4.02,7.33,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.34,2.0587,1,0,0,4.5,-0.48,Henrique Meirelles,1,Semana depois da Ata,Maio,2006,115.69
5/12/2006,2006,5,5,4.18,8.26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.42,2.1307,1,0,0,4.5,-0.32,Henrique Meirelles,2,Sem acontecimentos,Maio,2006,115.69
5/19/2006,2006,5,5,4.18,8.21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2,2.193,1,0,0,4.5,-0.32,Henrique Meirelles,3,Sem acontecimentos,Maio,2006,115.69
5/26/2006,2006,5,5,4.17,8.41,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.01,2.252,1,0,0,4.5,-0.33,Henrique Meirelles,4,Semana antes do copom,Maio,2006,115.69
6/2/2006,2006,6,5,4.13,8.88,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.19,2.2595,1,0,0,4.5,-0.37,Henrique Meirelles,1,Semana do COPOM,Junho,2006,114.8
6/9/2006,2006,6,5,4.24,8.15,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.28,2.2615,1,0,0,4.5,-0.26,Henrique Meirelles,2,Semana da Ata,Junho,2006,114.8
6/16/2006,2006,6,5,4.16,7.8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.37,2.2521,1,0,0,4.5,-0.34,Henrique Meirelles,3,Semana depois da Ata,Junho,2006,114.8
6/23/2006,2006,6,5,4.1,9.69,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.42,2.2462,1,0,0,4.5,-0.4,Henrique Meirelles,4,Sem acontecimentos,Junho,2006,114.8
6/30/2006,2006,6,5,4,9.55,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.4,2.1643,1,0,0,4.5,-0.5,Henrique Meirelles,5,Sem acontecimentos,Junho,2006,114.8
7/7/2006,2006,7,5,4.4,8.27,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.23,2.1765,1,0,0,4.5,-0.1,Henrique Meirelles,1,Sem acontecimentos,Julho,2006,116.96
7/14/2006,2006,7,5,4.33,8.18,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.23,2.213,1,0,0,4.5,-0.17,Henrique Meirelles,2,Semana antes do copom,Julho,2006,116.96
7/21/2006,2006,7,5,4.31,8.59,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.13,2.1935,1,0,0,4.5,-0.19,Henrique Meirelles,3,Semana do COPOM,Julho,2006,116.96
